"id2","nutrient","nutrient_lab","country","reef_type","reef_zone","management_rules","biomass_kgha","hard_coral","macroalgae","turf_algae","bare_substrate","rubble","depth","grav_nc","sediment","nutrient_load","pop_count","herbivore","invertivore_mobile","omnivore","piscivore","planktivore"
"BUA20A_Fiji","vitamin_a.mug","Vitamin A","Fiji","fringing","fore reef","restriction",1.18241856586423,0.439533010344348,-0.252678544579491,-0.999429323940881,-0.354783173706844,0.273077138853475,-0.508863369139092,0.144585932608074,1.05594026376856,0.308975162249119,0.174344366541362,0.147911131019617,0.708539556987494,0.0244192157315847,0.10441134641533,0.0147187498459741
"BUA24A_Fiji","vitamin_a.mug","Vitamin A","Fiji","fringing","fore reef","restriction",0.691559778582253,-0.225740675709764,2.30239744964429,-1.06485128233098,0.0532882066875667,-0.336225672573957,-0.719465224210281,0.116194628022629,1.01697202293796,0.321628744971708,-0.0229939169669105,0.0476566335484431,0.635639856756811,0.0285877310991994,0.0349266269046224,0.253189151690924
"BUA25_Fiji","vitamin_a.mug","Vitamin A","Fiji","fringing","fore reef","restriction",0.285247476476441,1.59451389337033,-0.903423310342283,-0.999429323940881,0.295232167194635,0.0431668780081904,-0.765869022785289,0.116194628022629,1.01697201700363,0.321628744971708,-0.0229939217077685,0.540355106039488,0.25614759050196,0.138594661325354,0.0355563082996515,0.0293463338335457
"BuC1_Fiji","vitamin_a.mug","Vitamin A","Fiji","fringing","fore reef","restriction",-0.107103081967556,-0.617388997508611,-0.22762155473132,-0.560028110873054,-0.262242396185707,0.218646087699291,0.2621535917995,0.846726309849621,0.324180143130766,-0.339912084510506,0.582365453598043,0.16100434779087,0.476387360855614,0.0200649974709877,0.155723154082372,0.186820139800157
"BuC2_Fiji","vitamin_a.mug","Vitamin A","Fiji","fringing","fore reef","restriction",-0.645985709081534,-0.891014361763876,-0.669803728522572,-1.11367363933852,-0.336943987678673,-0.403655183705259,0.169345994649485,0.949240930582007,0.40408056146941,-0.30842410914875,0.661944729391871,0.436007151718778,0.367642674976212,0.0207984902092833,0.172314595404473,0.00323708769125419
"BuC3_Fiji","vitamin_a.mug","Vitamin A","Fiji","fringing","fore reef","restriction",-0.671392919054322,-0.695483790311079,-0.74350075748778,-0.7553175389032,-0.596727134213913,-0.13312473543148,0.226458362126417,0.846726309849621,0.324180130482786,-0.339912084510506,0.582365442247752,0.344044521029912,0.348940476409787,0.104546950863684,0.161414119448518,0.0410539322480988
"BuC4_Fiji","vitamin_a.mug","Vitamin A","Fiji","fringing","fore reef","restriction",-0.490803926589854,-0.695483790311079,-0.301318583696529,0.709353171322891,-0.262242396185707,-0.187555786585664,-0.0091301537159303,0.949240930582007,0.404080529368246,-0.30842410914875,0.661944704179134,0.25535705022765,0.500099697172235,0.0451669030593145,0.199376349540801,0
"BuC5_Fiji","vitamin_a.mug","Vitamin A","Fiji","fringing","fore reef","restriction",-0.640395372058791,-0.57804801166075,0.557988774037803,-0.723094783278226,-0.522025542720947,-0.593757660870618,0.322835482243741,0.539088869522076,-1.41115186270554,-0.508252514120724,1.1026321693754,0.232927460568056,0.645463407204287,0.0637871461811528,0.0578219860465044,0
"BuC6_Fiji","vitamin_a.mug","Vitamin A","Fiji","fringing","fore reef","restriction",0.269825621210804,-0.656142804463219,-0.424392622068427,-0.234871213202862,0.258438846011533,0.165027440293677,0.440629740164915,1.17684864743162,0.512766836175408,-0.115301083976399,-0.142983264896929,0.149712267214032,0.207670185154278,0.0117585572627329,0.630858990368957,0
"BuE1_Fiji","vitamin_a.mug","Vitamin A","Fiji","fringing","fore reef","restriction",-0.490304708909745,-0.793542665484104,-0.84225477630116,-1.14589639496349,-0.559933813030811,-0.106315411728673,0.0729688745321603,1.0302639388991,0.380039418772967,-0.238582180751954,0.636227625463054,0.563148212754948,0.276583490903979,0.0193361804000295,0.140932115941043,0
"BuE2_Fiji","vitamin_a.mug","Vitamin A","Fiji","fringing","fore reef","restriction",-0.653063688094869,-0.460612233010422,-0.22762155473132,-0.982829722558319,-0.596727134213913,-0.7562384105846,0.169345994649485,0.949240930582007,0.404080529368246,-0.30842410914875,0.661944707451015,0.324995104281221,0.166609318582213,0.000965971422525303,0.0787137753878366,0.428715830326204
"BuE4_Fiji","vitamin_a.mug","Vitamin A","Fiji","fringing","fore reef","restriction",-0.261649830204392,-1.06716802973937,-0.719180737929261,-0.104027296422665,-0.596727134213913,0.76051938799542,-0.462459570564084,1.16609207153104,0.0593784366701687,-0.148626301029164,0.426027137041479,0.189617492032396,0.466573231096689,0.0597469319156185,0.0448937808189923,0.239168564136304
"BuE5_Fiji","vitamin_a.mug","Vitamin A","Fiji","fringing","fore reef","restriction",-0.741005754490253,-0.656142804463219,-0.669803728522572,0.0258401732173821,-0.596727134213913,-0.83747878544159,0.322835482243741,1.0302639388991,0.380039407520427,-0.238582180751954,0.636227618311191,0.218798130196449,0.490377011238502,0.0295462908236295,0.252540879333638,0.00873768840778064
"BuE6_Fiji","vitamin_a.mug","Vitamin A","Fiji","fringing","fore reef","restriction",-0.450653944225107,0.263379342368855,-0.522409670592154,-0.104027296422665,-0.596727134213913,0.165027440293677,0.383517372687982,1.0302639388991,0.380039396267886,-0.238582180751954,0.636227611363666,0.333801097069676,0.433479328398072,0.0654655120307532,0.164347292688677,0.00290676981282228
"C3_Fiji","vitamin_a.mug","Vitamin A","Fiji","barrier","fore reef","restriction",-0.549943869196549,-1.32200366941058,-0.719180737929261,3.89940597819532,-0.485232221537845,-0.13312473543148,0.501311630609156,0.132924288237834,-0.950626572955285,-0.506022162150928,-2.64995218391033,0.148724531865214,0.424676770891761,0.0921526849981836,0.321286486310014,0.0131595259348277
"C5_Fiji","vitamin_a.mug","Vitamin A","Fiji","barrier","fore reef","restriction",-0.195761272120636,-1.47819325501552,-0.645483708964053,2.85753687965449,-0.596727134213913,-0.0250750368716819,0.404934510491832,0.132924288237834,-0.950626572955285,-0.506022162150928,-2.64995218391033,0.0858056948273969,0.111757782123342,0.0450009929061807,0.104407352009992,0.653028178133089
"DamC1_Fiji","vitamin_a.mug","Vitamin A","Fiji","patch","back reef","restriction",0.0309561347593738,-1.22394479423756,0.0914865806880329,-0.657672824888127,-0.29903571736881,-0.674998035727609,-0.187606302081345,0.116194628022629,1.01697202887228,0.321628744971708,-0.0229939112778805,0.163139436548248,0.650317245341479,0.00193701823943568,0.0363413792672703,0.148264920603567
"DamC3_Fiji","vitamin_a.mug","Vitamin A","Fiji","patch","back reef","restriction",-0.551854811740094,-0.265081661557624,-0.940271824824887,-1.01602892532344,1.22398478978629,0.571229314578631,-0.676630948602582,0.10390672907485,1.07540183025015,0.417165260470553,0.376734823711071,0.72533571439594,0.165648818091024,0.030233169509254,0.0787822980037816,0
"DamC4_Fiji","vitamin_a.mug","Vitamin A","Fiji","patch","back reef","restriction",1.21596559352556,2.57334110842082,-0.940271824824887,-1.14589639496349,-0.113954162326536,-0.241174433991278,0.0729688745321603,0.144585932608074,1.05594023095114,0.308975162249119,0.174344337194935,0.177865541646664,0.742971113819444,0.00266300592236985,0.0492509436132999,0.0272493949982225
"DamC8_Fiji","vitamin_a.mug","Vitamin A","Fiji","patch","fore reef","restriction",0.040112407697654,-0.245117579187068,-0.153924525766112,-1.14589639496349,0.332025488377738,0.787328711698226,0.00157841518599467,0.116194628022629,1.01697201997079,0.321628744971708,-0.0229939198114255,0.306724013542136,0.297792723134512,0.0228592013917195,0.101452033884792,0.27117202804684
"DamE1_Fiji","vitamin_a.mug","Vitamin A","Fiji","patch","back reef","restriction",-0.469003197284029,-0.186399689861904,-0.0802274968009031,-0.657672824888127,-0.0392525708335703,0.408748564864649,-0.116215842735179,0.1740590026436,0.903823336883404,0.0738131403081764,-0.00643938953134203,0.424890515132994,0.443498345110054,0.00730759082178902,0.117584340073515,0.0067192088616487
"DamE6_Fiji","vitamin_a.mug","Vitamin A","Fiji","patch","fore reef","restriction",-0.268501893195379,-1.36075747636519,0.140863590094723,-0.0395817851727166,-0.187540804692742,0.543607587127254,-0.223301531754428,0.167360571934859,0.990360841402452,0.133396536957818,0.219995784243376,0.0488365455143263,0.843968275585221,0.000920923868073992,0.0394466823455912,0.066827572686788
