"country","year","project","tags","site","latitude","longitude","reef_type","reef_zone","reef_exposure","reef_slope","management","management_secondary","management_est_year","management_size","management_parties","management_compliance","management_rules","sample_date","transect_number","depth","fish_family","fish_genus","fish_taxon","size","biomass_kgha","trophic_group","functional_group"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatofisaka_19",-13.604278,47.811028,"patch","fore reef","exposed", ,"Ankivonjy restricted","WCS Madagascar",2013, ,"community/local government; government; NGO; private sector","low","gear restriction",2016-04-20,19,3,"Zanclidae","Zanclus","Zanclus cornutus",14,2.14,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Acanthuridae","Acanthurus","Acanthurus lineatus",25,0,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Acanthuridae","Acanthurus","Acanthurus nigricauda",30,8.78,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Acanthuridae","Acanthurus","Acanthurus nigrofuscus",12,3.14,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Acanthuridae","Acanthurus","Acanthurus nigrofuscus",12,6.28,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Acanthuridae","Acanthurus","Acanthurus tennentii",20,3.25,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Acanthuridae","Acanthurus","Acanthurus tennentii",30,21.6,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Acanthuridae","Acanthurus","Acanthurus tennentii",35,17.04,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Acanthuridae","Acanthurus","Acanthurus xanthopterus",45,64.88,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Acanthuridae","Ctenochaetus","Ctenochaetus binotatus",12,9.29,"omnivore","detritivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Acanthuridae","Ctenochaetus","Ctenochaetus binotatus",18,28.27,"omnivore","detritivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Acanthuridae","Ctenochaetus","Ctenochaetus striatus",18,6.5,"omnivore","detritivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Acanthuridae","Ctenochaetus","Ctenochaetus striatus",18,6.5,"omnivore","detritivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Acanthuridae","Ctenochaetus","Ctenochaetus striatus",20,8.98,"omnivore","detritivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Acanthuridae","Ctenochaetus","Ctenochaetus strigosus",12,1.07,"omnivore","detritivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Acanthuridae","Ctenochaetus","Ctenochaetus strigosus",15,5.66,"omnivore","detritivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Acanthuridae","Ctenochaetus","Ctenochaetus strigosus",18,4.19,"omnivore","detritivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Acanthuridae","Ctenochaetus","Ctenochaetus strigosus",20,8.98,"omnivore","detritivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Acanthuridae","Ctenochaetus","Ctenochaetus strigosus",20,11.97,"omnivore","detritivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Acanthuridae","Paracanthurus","Paracanthurus hepatus",20,6.86,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Acanthuridae","Zebrasoma","Zebrasoma desjardinii",20,3.43,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Acanthuridae","Zebrasoma","Zebrasoma scopas",14,1.6,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Acanthuridae","Zebrasoma","Zebrasoma scopas",44,92.63,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Balistidae","Balistapus","Balistapus undulatus",14,1.62,"invertivore-mobile","macro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Balistidae","Sufflamen","Sufflamen chrysopterum",15,3.57,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Blenniidae","Meiacanthus","Meiacanthus mossambicus",9,0.09,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Caesioinidae","Caesio","Caesio teres",15,188.25,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Caesioinidae","Caesio","Caesio varilineata",23,633.75,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Chaetodontidae","Chaetodon","Chaetodon auriga",15,1.78,"omnivore","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Chaetodontidae","Chaetodon","Chaetodon kleinii",10,1.1,"omnivore","corallivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Chaetodontidae","Chaetodon","Chaetodon meyeri",14,1.29,"invertivore-sessile","corallivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Chaetodontidae","Chaetodon","Chaetodon trifasciatus",12,2.43,"invertivore-sessile","corallivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Chaetodontidae","Chaetodon","Chaetodon trifasciatus",14,3.89,"invertivore-sessile","corallivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Haemulidae","Plectorhinchus","Plectorhinchus gaterinus",30,7.54,"piscivore","pisci-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Haemulidae","Plectorhinchus","Plectorhinchus gaterinus",30,7.54,"piscivore","pisci-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Haemulidae","Plectorhinchus","Plectorhinchus gaterinus",35,11.99,"piscivore","pisci-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Holocentridae","Myripristis","Myripristis",14,5.45,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Holocentridae","Myripristis","Myripristis",15,5.04,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Holocentridae","Sargocentron","Sargocentron diadema",15,2.3,"invertivore-mobile","macro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Kyphosidae","Kyphosus","Kyphosus cinerascens",30,10.51,"herbivore-macroalgae","browser"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Kyphosidae","Kyphosus","Kyphosus cinerascens",40,24.5,"herbivore-macroalgae","browser"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Anampses","Anampses lineatus",30,6.62,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Anampses","Anampses meleagrides",10,0.46,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Anampses","Anampses twistii",5,0.03,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Anampses","Anampses twistii",8,0.12,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Anampses","Anampses twistii",14,0.64,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Bodianus","Bodianus axillaris",15,1.91,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Bodianus","Bodianus diana",15,0.95,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Coris","Coris cuvieri",8,0.12,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Epibulus","Epibulus insidiator",15,1.18,"piscivore","pisci-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Epibulus","Epibulus insidiator",20,2.87,"piscivore","pisci-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Gomphosus","Gomphosus caeruleus",8,0.3,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Halichoeres","Halichoeres cosmetus",7,0.08,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Halichoeres","Halichoeres cosmetus",8,0.12,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Halichoeres","Halichoeres cosmetus",8,0.24,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Halichoeres","Halichoeres hortulanus",10,0.28,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Halichoeres","Halichoeres hortulanus",12,0.48,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Halichoeres","Halichoeres hortulanus",14,0.77,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Halichoeres","Halichoeres hortulanus",20,2.31,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Labroides","Labroides dimidiatus",8,0.2,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Labroides","Labroides dimidiatus",9,0.28,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Labroides","Labroides dimidiatus",9,0.28,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Macropharyngodon","Macropharyngodon cyanoguttatus",8,0.12,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Oxycheilinus","Oxycheilinus digramma",30,7.81,"piscivore","pisci-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Stethojulis","Stethojulis bandanensis",8,0.11,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Thalassoma","Thalassoma hebraicum",14,0.61,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Thalassoma","Thalassoma hebraicum",14,0.61,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Thalassoma","Thalassoma hebraicum",14,0.61,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Thalassoma","Thalassoma hebraicum",15,0.76,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Thalassoma","Thalassoma lunare",12,0.45,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Thalassoma","Thalassoma lunare",15,0.85,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Labridae","Thalassoma","Thalassoma lunare",25,7.34,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Lethrinidae","Gnathodentex","Gnathodentex aureolineatus",15,1.03, ,"macro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Lethrinidae","Gymnocranius","Gymnocranius grandoculis",30,9.51,"piscivore","pisci-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Lutjanidae","Lutjanus","Lutjanus bohar",12,0.53,"piscivore","pisci-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Lutjanidae","Lutjanus","Lutjanus ehrenbergii",28,455.5,"invertivore-mobile","macro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Lutjanidae","Lutjanus","Lutjanus ehrenbergii",35,80.16,"invertivore-mobile","macro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Lutjanidae","Lutjanus","Lutjanus fulviflamma",30,17.35,"invertivore-mobile","macro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Lutjanidae","Lutjanus","Lutjanus gibbus",25,5.62,"invertivore-mobile","macro-invertivore"
